agency_code,collection_id,code,site_name,longitude,latitude,trap_type,collection_date,trap_problem,aedes_dorsalis_males,aedes_dorsalis_females-mixed,aedes_dorsalis_,aedes_melanimon_males,aedes_melanimon_females-mixed,aedes_nigromaculis_males,aedes_nigromaculis_females-mixed,aedes_sierrensis_males,aedes_sierrensis_females-mixed,aedes_squamiger_males,aedes_squamiger_females-mixed,aedes_vexans_males,aedes_vexans_females-mixed,aedes_washinoi_males,aedes_washinoi_females-mixed,anopheles_franciscanus_males,anopheles_franciscanus_females-mixed,anopheles_freeborni_males,anopheles_freeborni_females-mixed,anopheles_occidentalis_males,anopheles_occidentalis_females-mixed,anopheles_punctipennis_males,anopheles_punctipennis_females-mixed,culex_apicalis_males,culex_apicalis_females-mixed,culex_erythrothorax_males,culex_erythrothorax_females-mixed,culex_pipiens_males,culex_pipiens_females-mixed,culex_restuans_males,culex_restuans_females-mixed,culex_stigmatosoma_males,culex_stigmatosoma_females-mixed,culex_tarsalis_males,culex_tarsalis_females-mixed,culiseta_incidens_males,culiseta_incidens_females-mixed,culiseta_inornata_males,culiseta_inornata_females-mixed,culiseta_particeps_males,culiseta_particeps_females-mixed,total
ALCO,2082172,43,Dixon Ditch - new,-121.92132,37.45703,CO2,9/24/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22
ALCO,2082173,8122,Stevenson Pond,-121.99857,37.50608,CO2,9/24/2020,N,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,14,0,0,0,1,0,0,135
ALCO,2082177,8122,Stevenson Pond,-121.99857,37.50608,CO2,9/24/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,20,0,0,0,0,0,0,125
ALCO,2082179,38,Mouse Pasture,-121.93436,37.46466,CO2,9/24/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
ALCO,2082185,200007,Warm Springs Airport Marsh,-121.93244,37.46297,CO2,9/24/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
ALCO,2082192,200007,Warm Springs Airport Marsh,-121.93244,37.46297,CO2,9/24/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,9
ALCO,2082201,7052,Warm Springs South East,-121.92804,37.46231,CO2,9/24/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105
ALCO,2082204,931195,Centennial Park,-122.09685,37.66133,CO2,9/23/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,5
ALCO,2082212,789651,Union City Sanitary North Marsh,-122.08742,37.59235,CO2,9/24/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
ALCO,2082220,968884,S. USD @ the canal,-122.08573,37.58932,CO2,9/24/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
ALCO,2082221,399864,Casa Verde Pits,-122.06076,37.59666,CO2,9/24/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
ALCO,2082225,2033,Leona Trout Ponds,-122.18196,37.79226,CO2,9/17/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2082227,209,Courtland Creek Park,-122.20424,37.78159,CO2,9/17/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2
ALCO,2082231,185868,Oro Loma Whale Wall,-122.1611,37.66761,CO2,9/23/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ALCO,2082235,592945,Oro Loma Horizontal - Willows,-122.1569,37.66625,CO2,9/23/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12
ALCO,2082247,185868,Oro Loma Whale Wall,-122.1611,37.66761,CO2,9/23/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10
ALCO,2084762,209,Courtland Creek Park,-122.20424,37.78159,CO2,10/1/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2084779,592945,Oro Loma Horizontal - Willows,-122.1569,37.66625,CO2,10/1/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,39,0,0,0,0,0,5,0,0,0,0,0,0,90
ALCO,2084786,185868,Oro Loma Whale Wall,-122.1611,37.66761,CO2,10/1/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,49
ALCO,2084789,5014,Metropolitan Golf Course,-122.19558,37.722086,CO2,10/1/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,1,0,1,0,0,16
ALCO,2084790,3024,Godfrey Park,-122.23162,37.73483,CO2,10/1/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,11,0,0,0,0,0,0,29
ALCO,2084793,396581,Wicks Blvd @Seacloud,-122.16255,37.689,CO2,10/1/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4
ALCO,2084797,1008,Morcom Amphitheater,-122.247494,37.820669,CO2,10/1/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,4
ALCO,2084798,197462,Mountain View Cemetery South East #2,-122.23283,37.83327,CO2,10/1/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2084799,453713,Willow Park,-122.29602,37.81211,CO2,10/1/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ALCO,2084800,2033,Leona Trout Ponds,-122.18196,37.79226,CO2,10/1/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ALCO,2084801,738576,2208 San Leandro Blvd,-122.15179,37.71474,CO2,10/1/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,5
ALCO,2084805,585369,West Winton End,-122.14614,37.64674,CO2,10/1/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,62
ALCO,2084806,3027,Tank Farm - East,-122.19984,37.71476,CO2,9/29/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,29
ALCO,2084810,3063,San Leandro Sewer,-122.19431,37.7152,CO2,9/29/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,9,0,0,0,0,0,0,16
ALCO,2084819,2155,EBMUD Sewer Plant Trap,-122.292327,37.826976,CO2,9/29/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
ALCO,2084820,3027,Tank Farm - East,-122.19984,37.71476,CO2,9/29/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,22
ALCO,2084822,531414,Cerrito Creekside Park,-122.30538,37.898011,CO2,9/29/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
ALCO,2084823,843481,Memorial Park Albany,-122.29105,37.89578,CO2,9/29/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ALCO,2084824,563923,Albany Mudflats Park,-122.31215,37.88974,CO2,9/29/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALCO,2084825,152484,Temescal Creek Park on 53rd St Emeryville,-122.278024,37.837053,CO2,9/29/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALCO,2084826,2155,EBMUD Sewer Plant Trap,-122.292327,37.826976,CO2,9/29/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
ALCO,2084827,724797,Albany Target,-122.30652,37.88398,CO2,9/29/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALCO,2084828,418927,Terrace Path,-122.28671,37.88531,CO2,9/29/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,4
ALCO,2084829,729852,Saint Mary''s College Albany,-122.28373,37.88245,CO2,9/30/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ALCO,2084831,542753,Lower Codornices Path,-122.30104,37.88263,CO2,9/29/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ALCO,2088362,965848,Willows Trail Central 1,-122.07703,37.55775,CO2,10/7/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3
ALCO,2088363,6069,Dust Trail - Coyote Hills,-122.08791,37.55697,CO2,10/7/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
ALCO,2088364,6001,Coyote Hills: Old Quarry,-122.08615,37.54965,CO2,10/7/2020,N,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
ALCO,2088365,997854,Willows Trail Central,-122.07641,37.55783,CO2,10/7/2020,N,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23
ALCO,2088366,968884,S. USD @ the canal,-122.08573,37.58932,CO2,10/7/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22
ALCO,2088367,282951,Ohlone,-122.00479,37.51595,CO2,10/7/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,14,0,0,0,1,0,0,59
ALCO,2088370,789651,Union City Sanitary North Marsh,-122.08742,37.59235,CO2,10/7/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,139,0,0,0,0,0,0,0,2,0,0,0,0,0,0,144
ALCO,2088371,343386,Coyote Lagoon at Don Edwards,-121.948499,37.480061,CO2,10/7/2020,N,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,18
ALCO,2088372,399864,Casa Verde Pits,-122.06076,37.59666,CO2,10/7/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
ALCO,2089402,789651,Union City Sanitary North Marsh,-122.08742,37.59235,CO2,10/7/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,139,0,0,0,0,0,0,0,2,0,0,0,0,0,0,144
ALCO,2089403,282951,Ohlone,-122.00479,37.51595,CO2,10/6/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,14,0,0,0,1,0,0,59
ALCO,2089404,343386,Coyote Lagoon at Don Edwards,-121.948499,37.480061,CO2,10/7/2020,N,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,18
ALCO,2089405,399864,Casa Verde Pits,-122.06076,37.59666,CO2,10/7/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11
ALCO,2091204,585369,West Winton End,-122.14614,37.64674,CO2,10/15/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,10,0,8,0,3,0,0,38
ALCO,2091207,396581,Wicks Blvd @Seacloud,-122.16255,37.689,CO2,10/15/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCO,2091218,185868,Oro Loma Whale Wall,-122.1611,37.66761,CO2,10/15/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,15
ALCO,2091231,738576,2208 San Leandro Blvd,-122.15179,37.71474,CO2,10/15/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
ALCO,2091302,5014,Metropolitan Golf Course,-122.19558,37.722086,CO2,10/15/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,4,0,0,0,0,0,0,35
ALCO,2091311,209,Courtland Creek Park,-122.20424,37.78159,CO2,10/15/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ALCO,2091317,197462,Mountain View Cemetery South East #2,-122.23283,37.83327,CO2,10/15/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,7
ALCO,2091329,1008,Morcom Amphitheater,-122.247494,37.820669,CO2,10/15/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4
ALCO,2091333,418927,Terrace Path,-122.28671,37.88531,CO2,10/14/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
ALCO,2091338,729852,Saint Mary''s College Albany,-122.28373,37.88245,CO2,10/14/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ALCO,2091340,542753,Lower Codornices Path,-122.30104,37.88263,CO2,10/14/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2091341,563923,Albany Mudflats Park,-122.31215,37.88974,CO2,10/14/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
ALCO,2091344,724797,Albany Target,-122.30652,37.88398,CO2,10/14/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,7
ALCO,2091345,643352,Cerrito Creek Path West,-122.308474,37.897747,CO2,10/14/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2091346,531414,Cerrito Creekside Park,-122.30538,37.898011,CO2,10/14/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALCO,2091351,2155,EBMUD Sewer Plant Trap,-122.292327,37.826976,CO2,10/14/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,63
ALCO,2091356,2155,EBMUD Sewer Plant Trap,-122.292327,37.826976,CO2,10/14/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,26
ALCO,2091357,152484,Temescal Creek Park on 53rd St Emeryville,-122.278024,37.837053,CO2,10/14/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
ALCO,2091358,843481,Memorial Park Albany,-122.29105,37.89578,CO2,10/14/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,4
ALCO,2091360,3063,San Leandro Sewer,-122.19431,37.7152,CO2,10/14/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,2,0,0,0,0,0,0,12
ALCO,2091365,3027,Tank Farm - East,-122.19984,37.71476,CO2,10/14/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,3,0,0,17
ALCO,2091366,3024,Godfrey Park,-122.23162,37.73483,CO2,10/14/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,2,0,0,0,0,0,14,0,1,0,0,0,0,53
ALCO,2091845,100064,Almond Park,-121.7402,37.67581,CO2,10/16/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,1,0,6,0,0,26
ALCO,2095144,31,Alameda Creek Horse Stable,-122.07711,37.56548,CO2,10/23/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALCO,2095151,965848,Willows Trail Central 1,-122.07703,37.55775,CO2,10/23/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,7
ALCO,2095156,386432,Coyote Hills RV Park,-122.072981,37.537216,CO2,10/23/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
ALCO,2095158,118455,24047 Myrtle Street,-122.089825,37.662067,CO2,10/23/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2095167,755691,Ecology NE,-122.112076,37.575315,CO2,10/23/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3
ALCO,2095168,6001,Coyote Hills: Old Quarry,-122.08615,37.54965,CO2,10/23/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4
ALCO,2095169,6069,Dust Trail - Coyote Hills,-122.08791,37.55697,CO2,10/23/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2095170,627828,Patterson Marsh,-122.089311,37.564426,CO2,10/23/2020,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
ALCO,2095187,263881,South Marsh Pond (SMP) - North,-122.08921,37.58343,CO2,10/23/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,1,0,0,0,2,0,0,51
ALCO,2095203,249577,Marlin Park,-121.74647,37.71809,CO2,10/20/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,0,5
ALCO,2095208,986824,Shadow Cliffs,-121.84377,37.66932,CO2,10/20/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7
ALCO,2095215,9914,Arroyo Del Val at St Johns Ct,-121.87822,37.66592,CO2,10/20/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2
ALCO,2095221,661477,Croak Road Dublin Wet-land,-121.85039,37.70407,CO2,10/20/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9
ALCO,2095222,100073,Pisces Ave.,-121.73535,37.71781,CO2,10/20/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2095224,891892,Las Positas College (other side by building 4000),-121.80369,37.710783,CO2,10/20/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2,0,1,0,1,0,0,13
ALCO,2095225,100083,Max Baer Park,-121.79708,37.66235,CO2,10/20/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ALCO,2095226,100087,Summertree Ct,-121.80322,37.67885,CO2,10/20/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
ALCO,2095227,100053,Wattenburger Park,-121.745169,37.708606,CO2,10/20/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ALCO,2095230,28,Livermore Sewer,-121.80801,37.68985,CO2,10/20/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,13
ALCO,2095234,255853,Vineyard Ave,-121.81715,37.65554,CO2,10/20/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALCO,2095491,7052,Warm Springs South East,-121.92804,37.46231,CO2,10/20/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209
ALCO,2095498,8122,Stevenson Pond,-121.99857,37.50608,CO2,10/20/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,156
ALCO,2095514,282951,Ohlone,-122.00479,37.51595,CO2,10/20/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,6,0,0,0,0,0,0,61
ALCO,2095530,282951,Ohlone,-122.00479,37.51595,CO2,10/20/2020,N,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,4,0,0,0,1,0,0,71
ALCO,2095547,6071,Entry Triangle #1,-122.06942,37.53046,CO2,10/20/2020,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2
